id,emp_id,employee_name,department_name,payrun_name,period_start,period_end,gross_amount,deduction_amount,net_amount,payslip_status,payrun_status,sent_at,created_at
"1449","EMP-AD50E4","Sanjay Bhatt","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","65280.00","4116.80","61163.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1448","EMP-AEECBA","Rohan Bhatt","Finance","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","60320.00","3819.20","56500.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1447","EMP-334E8F","Aarav Ghosh","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","81000.00","5060.00","75940.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1446","EMP-E331CE","Kavya Gupta","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","59220.00","3753.20","55466.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1445","EMP-7D953E","Deepak Chatterjee","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","71400.00","4484.00","66916.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1444","EMP-593F92","Ayaan Menon","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","88560.00","5513.60","83046.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1443","EMP-E8DBA7","Vihaan Trivedi","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","68040.00","4282.40","63757.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1442","EMP-47BB8E","Naveen Shah","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","95880.00","5952.80","89927.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1441","EMP-363EFE","Nisha Kapoor","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","62400.00","3944.00","58456.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1440","EMP-729B37","Shreya Pandey","Finance","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","93600.00","5816.00","87784.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1439","EMP-135933","Manish Deshmukh","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","61360.00","3881.60","57478.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1438","EMP-631D7A","Divya Iyer","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","87480.00","5448.80","82031.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1437","EMP-3E483C","Divya Shah","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","70620.00","4437.20","66182.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1436","EMP-874F6D","Karan Chatterjee","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","73260.00","4595.60","68664.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1435","EMP-9B0341","Siddharth Chauhan","Engineering","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","58240.00","3694.40","54545.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1434","EMP-465F89","Siddharth Rathore","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","81780.00","5106.80","76673.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1433","EMP-2C41F3","Pooja Agarwal","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","89760.00","5585.60","84174.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1432","EMP-821759","Kavya Bansal","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","63360.00","4001.60","59358.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1431","EMP-C923B6","Reyansh Subramaniam","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","70720.00","4443.20","66276.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1430","EMP-728205","Neha Desai","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","72000.00","4520.00","67480.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1429","EMP-304B6F","Ishaan Iyer","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","84480.00","5268.80","79211.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1428","EMP-9A0ED4","Naveen Bhatia","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","90720.00","5643.20","85076.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1427","EMP-D21DA7","Nikhil Reddy","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","96120.00","5967.20","90152.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1426","EMP-3868B5","Sneha Kaur","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","77080.00","4824.80","72255.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1425","EMP-E64FD0","Ananya Chopra","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","84240.00","5254.40","78985.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1424","EMP-F998DD","Nisha Tiwari","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","105930.00","6555.80","99374.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1423","EMP-FED9BF","Ayaan Das","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","65800.00","4148.00","61652.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1422","EMP-DC4175","Arjun Bose","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","79200.00","4952.00","74248.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1421","EMP-B87E01","Shreya Mehta","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","58280.00","3696.80","54583.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1420","EMP-07509A","Varun Shah","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","85140.00","5308.40","79831.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1419","EMP-62BEDE","Meera Banerjee","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","63360.00","4001.60","59358.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1418","EMP-8B20DA","Anjali Chauhan","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","97760.00","6065.60","91694.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1417","EMP-2BB817","Riya Pandey","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","73320.00","4599.20","68720.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1416","EMP-6B5B44","Manish Tiwari","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","75970.00","4758.20","71211.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1415","EMP-633EC5","Naveen Iyer","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","64260.00","4055.60","60204.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1414","EMP-3654EA","Kabir Verma","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","93060.00","5783.60","87276.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1413","EMP-9B6E89","Manish Agarwal","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","103790.00","6427.40","97362.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1412","EMP-E0044B","Vivaan Bansal","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","70290.00","4417.40","65872.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1411","EMP-18C787","Nikhil Banerjee","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","63130.00","3987.80","59142.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1410","EMP-CEB2D1","Rahul Das","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","53760.00","3425.60","50334.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1409","EMP-2DB9E9","Sneha Chatterjee","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","79680.00","4980.80","74699.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1408","EMP-5EF5E5","Varun Ghosh","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","103680.00","6420.80","97259.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1407","EMP-CAB3DA","Kabir Verma","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","60180.00","3810.80","56369.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1406","EMP-3BDCA7","Krishna Kumar","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","73260.00","4595.60","68664.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1405","EMP-EDD910","Naveen Agarwal","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","91200.00","5672.00","85528.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1404","EMP-32F7E7","Gaurav Pandey","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","94080.00","5844.80","88235.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1403","EMP-06D6D7","Krishna Trivedi","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","63920.00","4035.20","59884.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1402","EMP-C9D423","Neha Gupta","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","70200.00","4412.00","65788.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1401","EMP-5FC753","Siddharth Reddy","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","63240.00","3994.40","59245.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1400","EMP-A97CC8","Aryan Chauhan","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","91800.00","5708.00","86092.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1399","EMP-AC6A7A","Gaurav Bansal","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","91180.00","5670.80","85509.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1398","EMP-A2FF2A","Rahul Reddy","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","52640.00","3358.40","49281.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1397","EMP-616A52","Simran Bhatt","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","88810.00","5528.60","83281.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1396","EMP-B9CB81","Sai Mehta","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","59400.00","3764.00","55636.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1395","EMP-A34F0C","Gaurav Chatterjee","Engineering","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","86320.00","5379.20","80940.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1394","EMP-395314","Aarav Mishra","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","70380.00","4422.80","65957.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1393","EMP-D4B583","Shreya Iyer","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","93060.00","5783.60","87276.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1392","EMP-B2ABBD","Pooja Sengupta","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","104860.00","6491.60","98368.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1391","EMP-04DC66","Deepak Bansal","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","66330.00","4179.80","62150.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1390","EMP-0ADF2E","Divya Bhatia","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","105930.00","6555.80","99374.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1389","EMP-24DB2B","Pooja Yadav","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","92820.00","5769.20","87050.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1388","EMP-49902F","Anjali Sengupta","Finance","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","70720.00","4443.20","66276.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1387","EMP-AD50E4","Sanjay Bhatt","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","69120.00","4347.20","64772.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1386","EMP-29137D","Nisha Saxena","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","68160.00","4289.60","63870.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1385","EMP-4BB327","Reyansh Desai","Finance","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","80080.00","5004.80","75075.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1384","EMP-380E32","Kabir Kaur","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","91800.00","5708.00","86092.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1383","EMP-B70E93","Arjun Gupta","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","62220.00","3933.20","58286.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1382","EMP-47BB8E","Naveen Shah","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","101520.00","6291.20","95228.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1381","EMP-E8DBA7","Vihaan Trivedi","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","64260.00","4055.60","60204.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1380","EMP-593F92","Ayaan Menon","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","83640.00","5218.40","78421.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1379","EMP-334E8F","Aarav Ghosh","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","76500.00","4790.00","71710.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1378","EMP-7D953E","Deepak Chatterjee","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","75600.00","4736.00","70864.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1377","EMP-35E126","Arjun Desai","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","66330.00","4179.80","62150.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1376","EMP-3CA43C","Deepak Das","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","60480.00","3828.80","56651.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1375","EMP-631D7A","Divya Iyer","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","82620.00","5157.20","77462.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1374","EMP-8FE05D","Vihaan Chauhan","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","51700.00","3302.00","48398.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1373","EMP-B55DE9","Naveen Trivedi","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","103790.00","6427.40","97362.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1372","EMP-2C41F3","Pooja Agarwal","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","95040.00","5902.40","89137.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1371","EMP-43E7D8","Nisha Shah","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","64200.00","4052.00","60148.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1370","EMP-C12C94","Ananya Yadav","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","84480.00","5268.80","79211.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1369","EMP-DA36F1","Vihaan Desai","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","80840.00","5050.40","75789.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1368","EMP-9A0ED4","Naveen Bhatia","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","85680.00","5340.80","80339.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1367","EMP-CAD3C8","Sanjay Subramaniam","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","66560.00","4193.60","62366.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1366","EMP-E64FD0","Ananya Chopra","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","79560.00","4973.60","74586.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1365","EMP-D21DA7","Nikhil Reddy","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","90780.00","5646.80","85133.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1364","EMP-299D2B","Krishna Deshmukh","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","68480.00","4308.80","64171.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1363","EMP-219061","Anjali Yadav","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","89880.00","5592.80","84287.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1362","EMP-75C6ED","Tanvi Sengupta","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","81320.00","5079.20","76240.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1361","EMP-31C154","Rahul Nair","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","75240.00","4714.40","70525.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1360","EMP-E14561","Nikhil Chauhan","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","95680.00","5940.80","89739.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1359","EMP-754829","Pooja Chatterjee","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","59220.00","3753.20","55466.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1358","EMP-7A2A04","Karan Menon","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","89300.00","5558.00","83742.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1357","EMP-C052E5","Aditya Trivedi","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","78210.00","4892.60","73317.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1356","EMP-633EC5","Naveen Iyer","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","68040.00","4282.40","63757.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1355","EMP-46A33D","Tanvi Pandey","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","85540.00","5332.40","80207.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1354","EMP-5CD515","Aryan Desai","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","89280.00","5556.80","83723.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1353","EMP-352914","Varun Pillai","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","86130.00","5367.80","80762.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1352","EMP-9F4A66","Nisha Chopra","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","82560.00","5153.60","77406.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1351","EMP-288B30","Divya Rao","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","64200.00","4052.00","60148.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1350","EMP-CAB3DA","Kabir Verma","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","63720.00","4023.20","59696.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1349","EMP-5EF5E5","Varun Ghosh","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","97920.00","6075.20","91844.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1348","EMP-A97CC8","Aryan Chauhan","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","97200.00","6032.00","91168.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1347","EMP-5FC753","Siddharth Reddy","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","66960.00","4217.60","62742.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1346","EMP-C9D423","Neha Gupta","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","66300.00","4178.00","62122.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1345","EMP-4F5C3F","Vihaan Chauhan","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","85440.00","5326.40","80113.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1344","EMP-28C386","Krishna Menon","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","72000.00","4520.00","67480.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1343","EMP-487FAF","Deepak Bhatia","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","62400.00","3944.00","58456.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1342","EMP-1358A4","Sneha Yadav","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","77080.00","4824.80","72255.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1341","EMP-40ADF9","Ananya Shah","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","93120.00","5787.20","87332.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1340","EMP-5AD2CA","Simran Chatterjee","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","60990.00","3859.40","57130.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1339","EMP-87001D","Anjali Krishnan","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","82720.00","5163.20","77556.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1338","EMP-0C09F1","Reyansh Sharma","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","74260.00","4655.60","69604.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1337","EMP-83C86A","Riya Menon","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","73320.00","4599.20","68720.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1336","EMP-ADADC1","Kabir Trivedi","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","67600.00","4256.00","63344.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1335","EMP-F7D61A","Vivaan Bansal","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","77040.00","4822.40","72217.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1334","EMP-12A7C2","Siddharth Kaur","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","63130.00","3987.80","59142.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1333","EMP-395314","Aarav Mishra","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","74520.00","4671.20","69848.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1332","EMP-B9CB81","Sai Mehta","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","56100.00","3566.00","52534.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1331","EMP-896B0D","Riya Bansal","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","72270.00","4536.20","67733.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1330","EMP-36ACC3","Varun Das","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","83160.00","5189.60","77970.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"1329","EMP-18B74E","Isha Sharma","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","79920.00","4995.20","74924.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
